anime_id,name,genre,type,episodes,rating,members,genre_set
8227,Akuma-kun: Youkoso Akuma Land e!!,"Adventure, Fantasy, Horror, Magic, Supernatural",Movie,1,5.35,185,"{'Magic', 'Adventure', 'Supernatural', 'Fantasy', 'Horror'}"
6078,Al Caral no Isan,Sci-Fi,OVA,1,5.87,224,{'Sci-Fi'}
30929,Aladdin to Mahou no Lamp no Koutsuu Anzen,"Drama, Fantasy, Kids",OVA,1,6.9,42,"{'Kids', 'Drama', 'Fantasy'}"
10112,Alexandros no Ketsudan,Historical,OVA,1,5.48,212,{'Historical'}
31941,Alice in Dreamland,"Adventure, Fantasy",Movie,1,5.25,595,"{'Fantasy', 'Adventure'}"
18819,Alice Tantei Kyoku,Kids,TV,56,6.13,119,{'Kids'}
31164,Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!,"Kids, Slice of Life, Supernatural",ONA,Unknown,5.4,205,"{'Kids', 'Supernatural', 'Slice of Life'}"
24647,Alps Monogatari: Watashi no Annette Specials,"Drama, Slice of Life",Special,2,5.77,132,"{'Drama', 'Slice of Life'}"
33655,Alps no Shoujo Heidi? Chara Onji,"Comedy, Parody",TV,Unknown,6.79,277,"{'Parody', 'Comedy'}"
32253,Ama Gli Animali,Kids,Movie,1,5.67,37,{'Kids'}
32778,Ame no Bus Stop-hen,Music,Music,1,3.67,74,{'Music'}
24865,Amigo Tomodachi,"School, Slice of Life",OVA,1,6.56,71,"{'School', 'Slice of Life'}"
19923,Anata ga Furikaeru Toki,"Romance, School, Shoujo",OVA,1,5.36,174,"{'School', 'Romance', 'Shoujo'}"
25971,Angel (Special),Dementia,Special,1,5.59,137,{'Dementia'}
22959,Angel ga Tonda Hi,"Comedy, Slice of Life",Movie,1,5.67,77,"{'Slice of Life', 'Comedy'}"
17671,Animal 1,Sports,TV,27,6.71,122,{'Sports'}
30914,Animax Taisou,"Kids, Sports",TV,Unknown,4.67,54,"{'Kids', 'Sports'}"
20237,Anime Document: München e no Michi,Sports,TV,16,6.5,83,{'Sports'}
33108,Anime Douyou,"Kids, Music",Music,Unknown,5.75,38,"{'Kids', 'Music'}"
24859,Anime Koten Bungaku Kan,"Historical, Kids",OVA,6,5.43,72,"{'Kids', 'Historical'}"
8723,Anime Rakugo Kan,Comedy,OVA,4,5.84,264,{'Comedy'}
25063,Anime Roukyoku Kikou Shimizu no Jirochouden,"Comedy, Drama, Historical",TV,30,5.25,66,"{'Drama', 'Historical', 'Comedy'}"
6520,Anime TV de Hakken! Tamagotchi,"Comedy, Fantasy, Kids, Slice of Life",TV,27,6.32,300,"{'Kids', 'Fantasy', 'Slice of Life', 'Comedy'}"
8239,Anime Yasei no Sakebi,"Adventure, Drama",TV,22,6.11,182,"{'Drama', 'Adventure'}"
30617,Animegatari,Comedy,Movie,Unknown,5.36,1308,{'Comedy'}
8436,Animentary: Ketsudan,"Historical, Military",TV,26,7.08,324,"{'Historical', 'Military'}"
31563,"Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku",Historical,Special,1,7.12,122,{'Historical'}
18821,Ano Yama ni Noborou yo,"Adventure, Fantasy, Kids",OVA,1,5.91,84,"{'Kids', 'Fantasy', 'Adventure'}"
19557,"Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi",Kids,Special,1,5.97,120,{'Kids'}
26285,Ao no Doumon,"Drama, Historical, Kids, Samurai",OVA,1,6.08,82,"{'Kids', 'Drama', 'Historical', 'Samurai'}"
17117,Aoi Kioku: Manmou Kaitaku to Shounen-tachi,"Drama, Historical, Military",Movie,1,6.45,135,"{'Drama', 'Historical', 'Military'}"
24869,Aoi Umi to Shounen,Slice of Life,OVA,1,5.0,68,{'Slice of Life'}
29999,Aoki Uru: Overture,"Military, Sci-Fi",Special,1,5.75,361,"{'Sci-Fi', 'Military'}"
33704,AOTU Shijie,"Action, Adventure, Fantasy, Sci-Fi",ONA,Unknown,6.0,79,"{'Fantasy', 'Sci-Fi', 'Adventure', 'Action'}"
33821,"Aoyo, Kaette Koi: Tokyo Dai Kuushuu","Drama, Historical",OVA,1,8.5,26,"{'Drama', 'Historical'}"
3844,Apache Yakyuugun,"Action, School, Sports",TV,26,5.68,268,"{'School', 'Sports', 'Action'}"
22851,Apo Apo World: Giant Baba 90-bun 1-hon Shoubu,"Comedy, Sports",Movie,1,5.14,72,"{'Sports', 'Comedy'}"
34249,Aqua Kids,"Adventure, Kids",TV,26,6.5,24,"{'Kids', 'Adventure'}"
25089,Araiguma Rascal Specials,"Drama, Slice of Life",Special,2,5.67,101,"{'Drama', 'Slice of Life'}"
29791,Are wa Dare?,Kids,Movie,1,4.58,114,{'Kids'}
33232,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",Movie,1,7.18,210,"{'Drama', 'Romance', 'Adventure', 'Action', 'Military'}"
7633,Ari no Seikatsu,Fantasy,Movie,1,4.4,138,{'Fantasy'}
21761,Ari to Hato,Kids,Movie,1,7.6,79,{'Kids'}
21763,Ari to Hato (1953),Kids,Movie,1,7.6,72,{'Kids'}
21765,Ari to Hato (1959),Kids,Movie,1,4.74,91,{'Kids'}
33342,Ari to Kirigirisu,"Kids, Music",Movie,1,3.0,42,"{'Kids', 'Music'}"
22271,Aries: Shinwa no Seizakyuu,"Fantasy, Romance, Shoujo, Supernatural",OVA,1,5.2,112,"{'Fantasy', 'Romance', 'Supernatural', 'Shoujo'}"
24809,Arigatou Kumanofu,Comedy,ONA,11,4.0,69,{'Comedy'}
16261,Arisa☆Good Luck,"Action, Comedy",OVA,1,5.76,198,"{'Comedy', 'Action'}"
33044,Asa da yo! Kaishain,Comedy,TV,Unknown,4.33,177,{'Comedy'}
6630,Asari-chan: Ai no Marchen Shoujo,"Adventure, Shoujo, Slice of Life",Movie,1,6.48,170,"{'Slice of Life', 'Adventure', 'Shoujo'}"
32255,Ashita Kirarin,"Drama, Kids",OVA,1,6.45,59,"{'Kids', 'Drama'}"
13947,Ashita no Eleventachi,Sports,Special,1,6.05,154,{'Sports'}
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,"Drama, Slice of Life",Movie,1,6.33,124,"{'Drama', 'Slice of Life'}"
31693,Ashita Tenki ni Naare Omake,Sports,OVA,1,4.09,50,{'Sports'}
21553,Asobo Toy-chan,Kids,TV,53,6.14,63,{'Kids'}
28091,Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui,Historical,Movie,1,6.75,85,{'Historical'}
9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,Comedy,Movie,1,6.0,196,{'Comedy'}
23523,Aterui,"Action, Fantasy, Historical",Movie,1,4.4,105,"{'Fantasy', 'Historical', 'Action'}"
30152,au x Rope,"Comedy, Slice of Life",ONA,3,3.67,67,"{'Slice of Life', 'Comedy'}"
31730,Audition,Music,Movie,1,6.0,78,{'Music'}
20975,Aura Battler Dunbine Memorial,"Adventure, Mecha, Sci-Fi",Special,3,5.63,219,"{'Mecha', 'Sci-Fi', 'Adventure'}"
7715,Auto Mommy,Fantasy,Movie,1,5.12,173,{'Fantasy'}
24785,Awate Tokoya,Music,Music,1,3.7,92,{'Music'}
12951,AWOL,"Action, Military, Sci-Fi, Space",TV,12,5.33,293,"{'Space', 'Sci-Fi', 'Military', 'Action'}"
28567,Azarashi Tama-chan no Hi no Youjin,"Drama, Kids, Super Power",OVA,1,5.75,46,"{'Kids', 'Drama', 'Super Power'}"
22247,Azumi Mamma★Mia,"Comedy, Kids",TV,60,5.6,101,"{'Kids', 'Comedy'}"
29708,Üks Uks,Dementia,Movie,1,6.17,66,{'Dementia'}
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"Comedy, Magic, Shoujo",TV,36,6.28,355,"{'Shoujo', 'Magic', 'Comedy'}"
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,"Comedy, Magic, Shoujo",TV,52,5.91,497,"{'Shoujo', 'Magic', 'Comedy'}"
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,"Comedy, Magic, Shoujo",TV,52,4.77,141,"{'Shoujo', 'Magic', 'Comedy'}"
25963,Backkom Meogeujan Yeohaeng,"Adventure, Comedy, Kids, Magic",Movie,1,5.71,100,"{'Kids', 'Magic', 'Adventure', 'Comedy'}"
26013,Backkom Mission Impossible,"Comedy, Kids, Parody",ONA,2,6.11,97,"{'Kids', 'Parody', 'Comedy'}"
26017,Backkom Specials,"Comedy, Kids, Super Power",ONA,8,6.23,93,"{'Kids', 'Super Power', 'Comedy'}"
15787,Backstage Idol Story,Music,TV,8,5.55,292,{'Music'}
22565,Bad Badtz-Maru no Ari to Kirigirisu,"Fantasy, Kids",OVA,1,5.5,99,"{'Kids', 'Fantasy'}"
22451,Bad Badtz-Maru no Ookami ga Kita!,"Fantasy, Kids",OVA,1,5.7,116,"{'Kids', 'Fantasy'}"
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Kids,Movie,1,5.73,109,{'Kids'}
30124,Bad Badtz-Maru no Ore wa Yuutousei,"Comedy, Kids",OVA,1,4.86,52,"{'Kids', 'Comedy'}"
30125,Bad Badtz-Maru no Otoko Dokyou no Omoiyari,Comedy,OVA,1,4.89,56,{'Comedy'}
20383,Baka Mukashibanashi Movie: Jijii Wars,"Comedy, Fantasy, Historical",Movie,1,5.19,111,"{'Fantasy', 'Historical', 'Comedy'}"
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,Comedy,Special,1,6.58,173,{'Comedy'}
33566,Baki,"Action, Martial Arts, Shounen",OVA,Unknown,8.27,1448,"{'Shounen', 'Martial Arts', 'Action'}"
33708,Baku Tech! Bakugan Gachi: Tokubetsu-hen,"Action, Game, Shounen",ONA,1,5.93,111,"{'Shounen', 'Game', 'Action'}"
9284,Bakuhatsu Gorou,"Comedy, Sports",TV,26,5.74,176,"{'Sports', 'Comedy'}"
18227,Bakujuu Gasshin Ziguru Hazeru,"Action, Mecha",TV,6,5.78,244,"{'Mecha', 'Action'}"
13553,Bakusou Circuit Roman Twin,Sports,OVA,1,6.0,135,{'Sports'}
30249,Balgwanghaneun Hyeondaesa,Drama,Movie,1,6.57,195,{'Drama'}
30093,Ball yo Doko e Yuku,Comedy,ONA,1,3.89,114,{'Comedy'}
24875,Barnacle Lou,Kids,TV,52,6.33,61,{'Kids'}
30989,Bary-san no Imabari-ben Kouza,Comedy,TV,Unknown,4.79,298,{'Comedy'}
31662,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,Music,Music,1,4.67,58,{'Music'}
16514,Batsu &amp; Terry,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.19,152,"{'Drama', 'Sports', 'Shounen', 'School', 'Comedy'}"
32089,Battle Spirits Shinnen Special,"Action, Game, Kids",Special,1,6.29,109,"{'Kids', 'Game', 'Action'}"
29359,Bazar dé Gozarre,Comedy,Special,33,4.67,58,{'Comedy'}
24087,Be-Bop Kaizokuban,"Comedy, School, Seinen",OVA,3,5.76,162,"{'School', 'Seinen', 'Comedy'}"
29351,Beanuts,"Comedy, Kids",Special,2,4.5,46,"{'Kids', 'Comedy'}"
29897,Beer Mukashi Mukashi,Historical,Movie,1,5.29,85,{'Historical'}
29710,Believe in It,Dementia,Movie,1,4.8,57,{'Dementia'}
17687,Bemubemu Hunter Kotengu Tenmaru,"Adventure, Fantasy",TV,19,6.67,107,"{'Fantasy', 'Adventure'}"
19547,Beompeoking Jaepeo,"Action, Cars",TV,26,4.85,91,"{'Cars', 'Action'}"
30984,Bero-dashi Chonma,"Historical, Kids",OVA,1,7.25,35,"{'Kids', 'Historical'}"
33940,Best Care Group,"Drama, Slice of Life",ONA,3,5.19,38,"{'Drama', 'Slice of Life'}"
33550,Bic Contact X Mameshiba Collab CM,Comedy,Special,1,4.81,112,{'Comedy'}
9955,Big Mouth Do Do,"Kids, Slice of Life",TV,52,6.54,115,"{'Kids', 'Slice of Life'}"
9613,Big X,"Action, Historical, Sci-Fi, Shounen",TV,59,6.46,254,"{'Shounen', 'Sci-Fi', 'Historical', 'Action'}"
30839,Big X Episode 0,"Action, Historical, Sci-Fi, Shounen",Special,1,5.7,55,"{'Shounen', 'Sci-Fi', 'Historical', 'Action'}"
33712,Bikini Warriors OVA,"Comedy, Ecchi, Fantasy, Parody",OVA,2,5.33,3404,"{'Ecchi', 'Fantasy', 'Parody', 'Comedy'}"
3909,Bikkuriman,"Comedy, Fantasy",TV,75,6.68,250,"{'Fantasy', 'Comedy'}"
5478,Bikkuriman 2000,"Adventure, Fantasy, Kids",TV,68,6.1,153,"{'Kids', 'Fantasy', 'Adventure'}"
10203,Bikkuriman: Daiichiji Seima Taisen,"Action, Adventure, Kids",Movie,1,5.71,109,"{'Kids', 'Adventure', 'Action'}"
10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids",Movie,1,5.42,108,"{'Kids', 'Adventure', 'Action'}"
29373,Bip to Bap,"Adventure, Kids",TV,4,4.2,46,"{'Kids', 'Adventure'}"
8520,Biriken,"Comedy, Kids",TV,32,5.22,102,"{'Kids', 'Comedy'}"
8521,Biriken Nandemo Shoukai,"Comedy, Kids",TV,22,4.77,96,"{'Kids', 'Comedy'}"
9812,Bit the Cupid,Comedy,TV,48,6.0,109,{'Comedy'}
33950,Black Clover,"Action, Comedy, Fantasy, Magic, Shounen",Special,1,8.6,2247,"{'Magic', 'Fantasy', 'Action', 'Shounen', 'Comedy'}"
29764,Blend,,Movie,1,3.89,90,{''}
24793,Bloody Bunny,Comedy,TV,26,5.26,170,{'Comedy'}
4680,Bocchan,Historical,Special,1,6.17,317,{'Historical'}
29886,Bogeul Bogeul Bomulseon,"Adventure, Fantasy",Movie,1,6.33,63,"{'Fantasy', 'Adventure'}"
23731,"Boku datte, Kirei ni Shitainda",Kids,OVA,1,4.0,54,{'Kids'}
31003,Boku no Aozora,"Drama, Kids",OVA,1,8.5,44,"{'Kids', 'Drama'}"
20207,Boku no Boukuugou,"Drama, Historical, Kids",Special,1,7.14,154,"{'Kids', 'Drama', 'Historical'}"
26291,Boku no Diet Daisakusen,"Drama, Kids",OVA,1,5.75,52,"{'Kids', 'Drama'}"
20189,Boku no Son Gokuu,"Adventure, Fantasy, Kids",Movie,1,5.79,186,"{'Kids', 'Fantasy', 'Adventure'}"
26101,Boku to Gaku: Ano Natsu no Monogatari,"Drama, Historical, Kids",OVA,1,7.2,96,"{'Kids', 'Drama', 'Historical'}"
32859,Boku wa Kimi wo Warawanai,Music,Music,1,5.4,80,{'Music'}
33523,Boku wa Koko de Ikiteiku,"Kids, Music",Music,1,6.56,51,"{'Kids', 'Music'}"
24791,Boku wa Ou-sama,Kids,OVA,4,6.43,58,{'Kids'}
18191,Boku wa Ou-sama (TV),Kids,TV,12,6.4,141,{'Kids'}
24795,Boku wa Ou-sama (TV) Special,Kids,Special,1,6.89,53,{'Kids'}
28551,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto,"Drama, Kids",OVA,1,7.67,49,"{'Kids', 'Drama'}"
31882,Bokura Machi Bouzu!,"Kids, Music",Music,1,4.89,45,"{'Kids', 'Music'}"
20109,Bokura Mangaka: Tokiwasou Monogatari,"Comedy, Slice of Life",Special,1,7.31,137,"{'Slice of Life', 'Comedy'}"
6568,Bokura no Saibanin Monogatari,School,ONA,1,4.93,214,{'School'}
18731,Bokutachi no Peace River,"Adventure, Drama, Kids, Supernatural",OVA,1,5.38,82,"{'Kids', 'Drama', 'Supernatural', 'Adventure'}"
8416,Bonobono,Comedy,Movie,1,6.81,148,{'Comedy'}
8417,Bonobono (TV) Specials,Comedy,Special,9,5.8,120,{'Comedy'}
8403,Bonobono: Kumomo no Ki no Koto,Drama,Movie,1,6.0,137,{'Drama'}
30892,Boo Boo Boy,"Cars, Kids",TV,26,4.73,128,"{'Kids', 'Cars'}"
12371,Bosco no Mori no Nakama-tachi,"Adventure, Fantasy",Special,1,5.55,113,"{'Fantasy', 'Adventure'}"
8184,Bouken Gabotenjima,Adventure,TV,39,6.58,140,{'Adventure'}
8183,Bouken Korobokkuru,Adventure,TV,26,6.58,171,{'Adventure'}
8182,Bouken Shounen Shadar,"Adventure, Horror",TV,156,6.65,184,"{'Horror', 'Adventure'}"
3637,Bouken Yuuki Pluster World,"Sci-Fi, Shounen",TV,52,6.32,295,"{'Shounen', 'Sci-Fi'}"
28983,Bouken-tachi Gamba to Nanbiki no Nakama,"Adventure, Kids",Movie,1,6.71,95,"{'Kids', 'Adventure'}"
33273,Bouningen Weekend,Slice of Life,ONA,20,4.87,68,{'Slice of Life'}
9343,Bousou Sengokushi,Action,OVA,2,5.71,156,{'Action'}
31258,Box,Dementia,Movie,1,3.61,98,{'Dementia'}
10435,Boyfriend,"Romance, Shoujo, Sports",Special,1,5.68,243,"{'Romance', 'Sports', 'Shoujo'}"
10044,Brave Fire S0.9,"Mecha, Sci-Fi",Special,1,5.88,144,"{'Mecha', 'Sci-Fi'}"
6447,Break-Age,"Adventure, Mecha, Sci-Fi, Shounen",OVA,1,5.62,232,"{'Shounen', 'Mecha', 'Sci-Fi', 'Adventure'}"
29467,Bubaga,"Adventure, Kids",TV,8,7.6,48,"{'Kids', 'Adventure'}"
9665,Bucchigiri,Sports,OVA,4,6.13,159,{'Sports'}
9540,Bucket de Gohan,Comedy,TV,20,7.13,119,{'Comedy'}
30202,Bucket no Ana,Music,Music,1,4.13,57,{'Music'}
10210,Bug tte Honey,"Adventure, Comedy",TV,51,6.3,146,"{'Adventure', 'Comedy'}"
31868,Bug tte Honey: Megarom Shoujo Mai 4622,"Adventure, Comedy",Movie,1,6.0,58,"{'Adventure', 'Comedy'}"
16786,Bulsajo Robot Phoenix King,"Action, Mecha, Shounen, Space",Movie,1,3.11,133,"{'Shounen', 'Mecha', 'Space', 'Action'}"
24881,Bunbuku Chagama,Kids,Movie,1,7.1,88,{'Kids'}
29921,Bunbuku Chagama (1958),,Movie,1,5.52,86,{''}
32760,Bungaku Shounen no Yuuutsu,"Drama, Music",Music,1,6.3,37,"{'Drama', 'Music'}"
23611,Bunna yo Ki kara Orite Koi,"Adventure, Kids",Movie,1,6.25,53,"{'Kids', 'Adventure'}"
29743,Buonomo,Slice of Life,ONA,13,6.0,48,{'Slice of Life'}
9177,Burning Blood,"Shounen, Sports",OVA,3,6.33,257,"{'Shounen', 'Sports'}"
10245,Burning Village,"Fantasy, Horror",OVA,10,5.83,108,"{'Fantasy', 'Horror'}"
32237,Burutabu-chan,"Comedy, Fantasy, Magic",TV,Unknown,5.0,37,"{'Fantasy', 'Magic', 'Comedy'}"
29742,Butazuka,Slice of Life,ONA,13,5.2,44,{'Slice of Life'}
6671,Byeolnala Samchongsa,"Adventure, Sci-Fi",Movie,1,5.07,151,"{'Sci-Fi', 'Adventure'}"
9447,Byulbyul Iyagi 2,"Drama, Psychological",Movie,6,5.86,122,"{'Drama', 'Psychological'}"
33863,Cakes,Comedy,ONA,Unknown,2.58,56,{'Comedy'}
32738,Calbee Hitokuchi Gekijou,"Comedy, Slice of Life",Special,18,4.38,46,"{'Slice of Life', 'Comedy'}"
27915,Captain,"Shounen, Sports",Special,1,6.44,93,"{'Shounen', 'Sports'}"
9905,Captain (TV),"Shounen, Sports",TV,26,6.46,208,"{'Shounen', 'Sports'}"
18759,Captain the Movie,"Shounen, Sports",Movie,1,6.41,106,"{'Shounen', 'Sports'}"
23721,Carino Coni,"Fantasy, Kids",TV,26,6.93,99,"{'Kids', 'Fantasy'}"
32345,Celebration and Chorale,Music,Movie,1,5.28,93,{'Music'}
33344,Cello Hiki no Gauche,"Fantasy, Kids, Music",Movie,1,4.21,72,"{'Kids', 'Fantasy', 'Music'}"
26303,Cello Hiki no Gauche (OVA),"Drama, Fantasy, Music",OVA,1,5.88,163,"{'Music', 'Drama', 'Fantasy'}"
33728,Chain Chronicle: Haecceitas no Hikari Part 1,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,6.67,5589,"{'Magic', 'Adventure', 'Fantasy', 'Action', 'Shounen'}"
18071,Chalk-iro no People,"Romance, Seinen",OVA,1,5.29,92,"{'Seinen', 'Romance'}"
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,Kids,OVA,1,5.86,176,{'Kids'}
23185,Chamebou Kuukijuu no Maki,Comedy,Movie,1,8.4,66,{'Comedy'}
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,Comedy,Movie,1,6.0,72,{'Comedy'}
30267,Chan Shuo A Kuan,"Comedy, Slice of Life",Movie,1,5.5,41,"{'Slice of Life', 'Comedy'}"
29655,Chanda Gou,,Movie,1,4.42,91,{''}
21025,Chang,"Drama, Military, Thriller",Movie,1,6.33,248,"{'Drama', 'Thriller', 'Military'}"
29821,Channel 5.5,"Comedy, Parody",ONA,4,5.32,196,"{'Parody', 'Comedy'}"
29861,Channel 5.5 3rd Season Prologue,Comedy,ONA,1,4.91,155,{'Comedy'}
29820,Channel 5.5 4th Season,"Comedy, Parody",ONA,4,5.13,191,"{'Parody', 'Comedy'}"
29862,Channel 5.5 4th Season Prologue,Comedy,ONA,1,4.81,157,{'Comedy'}
29860,Channel 5.5 Prologue: Shin Bangumi Start!,Comedy,ONA,1,4.71,135,{'Comedy'}
33703,Chao Shen Youxi,"Action, Fantasy, Game",ONA,25,6.5,34,"{'Fantasy', 'Game', 'Action'}"
30959,Charamaru-kun to Dokumaru-kun,"Kids, Super Power",OVA,1,7.4,36,"{'Kids', 'Super Power'}"
30228,Chel-in sacheon-wang,"Action, Sci-Fi",Movie,1,4.43,47,"{'Sci-Fi', 'Action'}"
9868,Chengyu Donghua Lang,"Historical, Kids",TV,180,6.04,144,"{'Kids', 'Historical'}"
16558,Cheol-in 007,"Action, Mecha, Sci-Fi",Movie,1,4.27,101,"{'Mecha', 'Sci-Fi', 'Action'}"
17893,Cheonbangjichuk Hani,"Comedy, Drama, School, Sports",TV,13,6.78,149,"{'Drama', 'School', 'Sports', 'Comedy'}"
18271,Cheorin Samchongsa,"Action, Mecha, Sci-Fi, Shounen, Space",Movie,1,4.0,114,"{'Action', 'Shounen', 'Mecha', 'Space', 'Sci-Fi'}"
26237,Cherry Blossom,"Drama, Kids",OVA,1,5.5,66,"{'Kids', 'Drama'}"
9903,"Chi Dor Dor, Chi Dor Dor",Kids,TV,15,5.77,87,{'Kids'}
8025,Chi-Sui Maru,Comedy,TV,41,5.63,185,{'Comedy'}
11733,Chi-Sui Maru 2nd Season,Comedy,TV,34,5.08,114,{'Comedy'}
11731,Chi-Sui Maru Specials,Comedy,Special,2,5.33,94,{'Comedy'}
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"Comedy, Kids, School, Slice of Life",Movie,1,6.8,206,"{'Kids', 'School', 'Slice of Life', 'Comedy'}"
27855,Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi,Kids,OVA,1,5.71,57,{'Kids'}
17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,"Adventure, Kids",Special,1,6.4,76,"{'Kids', 'Adventure'}"
8501,Chibikko Kaijuu Yadamon,"Comedy, Kids, Supernatural",TV,26,6.36,133,"{'Kids', 'Supernatural', 'Comedy'}"
24923,Chibikko Kamu no Bouken,"Adventure, Kids",Movie,1,7.25,55,"{'Kids', 'Adventure'}"
29947,Chibikuro Sambo no Tora Taiji,Kids,Movie,1,5.8,57,{'Kids'}
29948,Chibikuro Sambo to Futago no Otouto,Kids,Movie,1,6.0,54,{'Kids'}
32417,Chibinacs,Comedy,TV,25,5.5,39,{'Comedy'}
32418,Chibinacs 2.0,Comedy,TV,25,4.33,36,{'Comedy'}
32419,Chibinacs 3,Comedy,TV,25,4.43,36,{'Comedy'}
33862,Chichi Kaeru,Drama,ONA,1,4.56,41,{'Drama'}
31129,Chichi to Ko,Drama,Special,1,6.0,45,{'Drama'}
33859,Chicken Papa,Comedy,ONA,1,3.0,45,{'Comedy'}
9383,Chie-chan Funsenki: Jarinko Chie,"Comedy, Drama, Slice of Life",TV,39,7.83,147,"{'Drama', 'Slice of Life', 'Comedy'}"
31236,Chieri to Cherry,"Adventure, Fantasy, Shoujo",Movie,1,6.0,180,"{'Fantasy', 'Adventure', 'Shoujo'}"
30060,Chii Jiaan Chuaanqii,"Action, Adventure, Fantasy",TV,26,5.33,56,"{'Fantasy', 'Adventure', 'Action'}"
33831,Chii-chan no Kageokuri,"Drama, Historical",OVA,1,4.5,25,"{'Drama', 'Historical'}"
29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",TV,10,5.8,49,"{'Kids', 'Slice of Life'}"
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,"Fantasy, Kids, Military",Special,1,7.2,65,"{'Kids', 'Fantasy', 'Military'}"
29792,Chiisana Itsutsu no Ohanashi,Kids,Movie,1,4.78,93,{'Kids'}
30164,Chiisana Kinomi,"Kids, Music",Music,1,4.42,86,"{'Kids', 'Music'}"
25033,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,"Romance, Shoujo, Slice of Life",Special,1,7.0,84,"{'Slice of Life', 'Romance', 'Shoujo'}"
24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,4.69,93,"{'Adventure', 'Action', 'Shounen', 'Mecha', 'Sci-Fi', 'Super Power'}"
19177,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,"Drama, Music, School",Special,1,5.57,90,"{'Drama', 'Music', 'School'}"
29135,Chiisana Teien,"Adventure, Fantasy",Movie,1,5.91,151,"{'Fantasy', 'Adventure'}"
29793,Chikara Bashi,Kids,Movie,1,4.59,103,{'Kids'}
7354,Chikara to Onna no Yo no Naka,Historical,Movie,1,5.31,175,{'Historical'}
22755,Chikasugi Idol Akae-chan,"Comedy, Game, Parody",TV,12,4.28,112,"{'Parody', 'Game', 'Comedy'}"
16303,Chikkun Takkun,"Comedy, Sci-Fi",TV,23,6.0,103,"{'Sci-Fi', 'Comedy'}"
8563,Chikyuu Monogatari Telepath 2500,"Adventure, Drama, Sci-Fi",Movie,1,5.52,254,"{'Drama', 'Sci-Fi', 'Adventure'}"
14623,Chikyuu SOS Sore Ike Kororin,"Action, Comedy, Kids, Sci-Fi",TV,26,5.78,87,"{'Kids', 'Comedy', 'Sci-Fi', 'Action'}"
30634,Chikyuu wo Mitsumete,"Sci-Fi, Space",Movie,1,5.2,70,"{'Space', 'Sci-Fi'}"
17457,Chingou Muchabee,"Adventure, Comedy",TV,26,6.75,80,"{'Adventure', 'Comedy'}"
5908,Chinpui,Comedy,TV,56,6.15,222,{'Comedy'}
10039,Chinpui Specials,Comedy,Special,2,5.7,87,{'Comedy'}
10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,Movie,1,6.0,107,{'Comedy'}
6687,Chinyuuki: Tarou to Yukai na Nakama-tachi,Comedy,OVA,3,6.0,186,{'Comedy'}
17689,Chironup no Kitsune,Drama,Movie,1,7.48,196,{'Drama'}
33262,Chobitto Zukan,"Fantasy, Kids",TV,52,4.5,63,"{'Kids', 'Fantasy'}"
33526,Choco to Watashi,"Kids, Music",Music,1,6.0,40,"{'Kids', 'Music'}"
31246,Choegang Habche: Mix Master,"Adventure, Fantasy",TV,39,6.79,168,"{'Fantasy', 'Adventure'}"
31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",TV,26,7.2,86,"{'Kids', 'Comedy', 'Sports', 'Action'}"
16041,Chogattai Majutsu Robot Ginguiser Specials,"Adventure, Mecha, Sci-Fi",Special,2,5.77,111,"{'Mecha', 'Sci-Fi', 'Adventure'}"
